fips_code,BIRTHS_2023,DEATHS_2023,DOMESTIC_MIG_2023,GQ_ESTIMATES_2023,INTERNATIONAL_MIG_2023,NATURAL_CHG_2023,NET_MIG_2023,N_POP_CHG_2023,POP_ESTIMATE_2023,RESIDUAL_2023,R_BIRTH_2023,R_DEATH_2023,R_DOMESTIC_MIG_2023,R_INTERNATIONAL_MIG_2023,R_NATURAL_CHG_2023,R_NET_MIG_2023,Rural_Urban_Continuum_Code_2023
42129,2788,4710,1017,6345,90,-1922,1107,-835,351163,-20,7.9,13.4,2.9,0.3,-5.5,3.1,1
42131,249,396,17,609,7,-147,24,-122,25902,1,9.6,15.3,0.7,0.3,-5.7,0.9,2
42133,4812,4706,2889,7978,612,106,3501,3591,464640,-16,10.4,10.2,6.2,1.3,0.2,7.6,2
44000,10006,10434,-3224,44013,5777,-428,2553,2120,1095962,-5,9.1,9.5,-2.9,5.3,-0.4,2.3,
44001,342,573,164,3087,18,-231,182,-52,50255,-3,6.8,11.4,3.3,0.4,-4.6,3.6,1
44003,1458,1977,319,1820,339,-519,658,144,171278,5,8.5,11.5,1.9,2,-3,3.8,1
44005,632,845,-818,4066,147,-213,-671,-889,83832,-5,7.5,10,-9.7,1.7,-2.5,-8,1
44007,6744,5740,-2798,27885,4985,1004,2187,3191,660615,0,10.2,8.7,-4.2,7.6,1.5,3.3,1
44009,830,1299,-91,7155,288,-469,197,-274,129982,-2,6.4,10,-0.7,2.2,-3.6,1.5,1
45000,57581,58852,82562,139093,9291,-1271,91853,90600,5373555,18,10.8,11,15.5,1.7,-0.2,17.2,
45001,217,404,276,840,8,-187,284,96,24434,-1,8.9,16.6,11.3,0.3,-7.7,11.6,6
45003,2272,2225,2727,2703,130,47,2857,2902,177130,-2,12.9,12.7,15.5,0.7,0.3,16.3,2
45005,68,152,33,851,1,-84,34,-49,7369,1,9.2,20.6,4.5,0.1,-11.4,4.6,8
45007,2265,2670,3654,3197,177,-405,3831,3424,213076,-2,10.7,12.6,17.3,0.8,-1.9,18.1,2
45009,133,234,97,846,28,-101,125,24,12974,0,10.3,18.1,7.5,2.2,-7.8,9.6,9
45011,260,315,-2,474,32,-55,30,-24,20447,1,12.7,15.4,-0.1,1.6,-2.7,1.5,8
45013,1910,1906,2420,8026,402,4,2822,2832,198979,6,9.7,9.6,12.2,2,0,14.3,3
45015,2826,1916,8801,4244,534,910,9335,10265,255217,20,11.3,7.7,35.2,2.1,3.6,37.3,2
45017,121,230,97,164,0,-109,97,-11,14186,1,8.5,16.2,6.8,0,-7.7,6.8,2
45019,4931,3397,2440,9214,1028,1534,3468,5017,424367,15,11.7,8.1,5.8,2.4,3.6,8.2,2
45021,659,843,728,1153,51,-184,779,593,56714,-2,11.7,14.9,12.9,0.9,-3.3,13.8,6
45023,334,516,399,206,13,-182,412,233,32226,3,10.4,16.1,12.4,0.4,-5.7,12.8,1
45025,521,649,345,752,74,-128,419,290,44031,-1,11.9,14.8,7.9,1.7,-2.9,9.5,6
45027,287,539,307,1335,19,-252,326,77,31004,3,9.3,17.4,9.9,0.6,-8.1,10.5,8
45029,456,693,470,416,60,-237,530,294,38874,1,11.8,17.9,12.1,1.5,-6.1,13.7,6
45031,726,997,189,1022,61,-271,250,-20,62416,1,11.6,16,3,1,-4.3,4,3
45033,376,478,20,353,32,-102,52,-49,27698,1,13.6,17.2,0.7,1.2,-3.7,1.9,6
45035,1919,1447,3021,1981,303,472,3324,3783,169833,-13,11.4,8.6,18,1.8,2.8,19.8,2
45037,204,363,729,2390,79,-159,808,648,27607,-1,7.5,13.3,26.7,2.9,-5.8,29.6,2
45039,197,377,154,326,-2,-180,152,-28,20422,0,9.6,18.4,7.5,-0.1,-8.8,7.4,2
45041,1568,1806,594,3127,120,-238,714,474,137214,-2,11.4,13.2,4.3,0.9,-1.7,5.2,3
45043,480,968,1512,599,39,-488,1551,1062,65731,-1,7.4,14.8,23.2,0.6,-7.5,23.8,4
45045,6521,5127,6908,10266,1868,1394,8776,10191,558036,21,11.8,9.3,12.5,3.4,2.5,15.9,2
45047,741,948,368,2792,74,-207,442,237,69460,2,10.7,13.7,5.3,1.1,-3,6.4,4
45049,195,289,49,1329,33,-94,82,-14,18122,-2,10.8,15.9,2.7,1.8,-5.2,4.5,8
45051,3199,4611,15061,7940,663,-1412,15724,14331,397478,19,8.2,11.8,38.6,1.7,-3.6,40.3,2
45053,408,385,1429,1176,102,23,1531,1558,33544,4,12.5,11.8,43.6,3.1,0.7,46.7,3
45055,724,915,2209,369,44,-191,2253,2055,69905,-7,10.5,13.3,32.1,0.6,-2.8,32.7,2
45057,1248,1190,3280,1790,153,58,3433,3491,108215,0,11.7,11.2,30.8,1.4,0.5,32.2,1
45059,723,1032,1143,1888,84,-309,1227,922,68873,4,10.6,15.1,16.7,1.2,-4.5,17.9,2
45061,149,293,-112,1492,61,-144,-51,-194,15967,1,9.3,18.2,-7,3.8,-9,-3.2,8
45063,3379,2905,3552,2563,421,474,3973,4423,309528,-24,11,9.5,11.6,1.4,1.5,12.9,2
45065,75,177,300,757,0,-102,300,200,9941,2,7.6,18,30.5,0,-10.4,30.5,8
45067,320,497,214,190,-2,-177,212,37,28508,2,11.2,17.4,7.5,-0.1,-6.2,7.4,6
45069,287,451,-135,2590,-3,-164,-138,-302,25704,0,11.1,17.4,-5.2,-0.1,-6.3,-5.3,6
45071,418,540,535,1458,97,-122,632,510,38825,0,10.8,14,13.9,2.5,-3.2,16.4,6
45073,631,1089,1437,703,85,-458,1522,1061,81221,-3,7.8,13.5,17.8,1.1,-5.7,18.9,4
45075,815,1301,150,4053,53,-486,203,-281,82820,2,9.8,15.7,1.8,0.6,-5.9,2.4,4
45077,1145,1499,2176,9059,206,-354,2382,2025,135495,-3,8.5,11.1,16.2,1.5,-2.6,17.7,2
45079,4599,3522,1512,27316,1019,1077,2531,3612,425138,4,10.9,8.3,3.6,2.4,2.5,6,2
45081,242,276,117,296,56,-34,173,139,19123,0,12.7,14.5,6.1,2.9,-1.8,9.1,2
45083,3840,3772,10060,8173,645,68,10705,10750,356698,-23,10.9,10.7,28.6,1.8,0.2,30.5,2
45085,1310,1364,215,2710,66,-54,281,229,104165,2,12.6,13.1,2.1,0.6,-0.5,2.7,3
45087,243,504,135,403,15,-261,150,-110,26629,1,9.1,18.9,5.1,0.6,-9.8,5.6,2
45089,263,519,0,1623,33,-256,33,-222,29891,1,8.8,17.3,0,1.1,-8.5,1.1,6
45091,3376,2521,2948,3938,329,855,3277,4119,298320,-13,11.4,8.5,10,1.1,2.9,11.1,1
46000,11369,8556,4812,32218,1788,2813,6600,9449,919318,36,12.4,9.4,5.3,2,3.1,7.2,
46003,38,44,20,99,5,-6,25,20,2782,1,13.7,15.9,7.2,1.8,-2.2,9,9
46005,278,179,-252,521,257,99,5,103,19591,-1,14.2,9.2,-12.9,13.2,5.1,0.3,7
46007,50,43,-41,45,5,7,-36,-28,3305,1,15.1,13,-12.4,1.5,2.1,-10.8,9
46009,74,95,17,1374,4,-21,21,1,7065,1,10.5,13.4,2.4,0.6,-3,3,9
46011,385,214,123,3208,193,171,316,489,35980,2,10.8,6,3.4,5.4,4.8,8.8,5
46013,412,363,-277,1156,57,49,-220,-168,37733,3,10.9,9.6,-7.3,1.5,1.3,-5.8,5
46015,63,48,-12,421,7,15,-5,10,5311,0,11.9,9,-2.3,1.3,2.8,-0.9,9
46017,38,41,33,0,0,-3,33,30,1884,0,20.3,21.9,17.7,0,-1.6,17.7,9
46019,135,115,54,104,-2,20,52,73,10863,1,12.5,10.6,5,-0.2,1.8,4.8,7
46021,19,25,-11,0,4,-6,-7,-15,1340,-2,14.1,18.6,-8.2,3,-4.5,-5.2,9
46023,143,93,-47,754,3,50,-44,8,9240,2,15.5,10.1,-5.1,0.3,5.4,-4.8,9
46025,59,35,-22,198,23,24,1,25,3948,0,15,8.9,-5.6,5.8,6.1,0.3,9
46027,137,113,83,2541,23,24,106,130,15431,0,8.9,7.4,5.4,1.5,1.6,6.9,6
46029,326,268,136,498,41,58,177,235,28971,0,11.3,9.3,4.7,1.4,2,6.1,5
46031,78,68,-45,7,0,10,-45,-35,3782,0,20.5,17.9,-11.8,0,2.6,-11.8,9
46033,77,92,107,90,4,-15,111,96,9117,0,8.5,10.1,11.8,0.4,-1.7,12.2,3
46035,229,230,-63,518,79,-1,16,15,19922,0,11.5,11.5,-3.2,4,-0.1,0.8,7
46037,46,77,-1,101,7,-31,6,-24,5451,1,8.4,14.1,-0.2,1.3,-5.7,1.1,9
46039,56,47,-15,52,0,9,-15,-7,4354,-1,12.9,10.8,-3.4,0,2.1,-3.4,9
46041,108,102,61,5,1,6,62,66,5208,-2,20.9,19.7,11.8,0.2,1.2,12,9
46043,45,38,36,116,8,7,44,51,2838,0,16,13.5,12.8,2.8,2.5,15.6,9
46045,56,48,-24,212,2,8,-22,-14,4057,0,13.8,11.8,-5.9,0.5,2,-5.4,9
46047,50,138,86,231,-1,-88,85,-4,7393,-1,6.8,18.7,11.6,-0.1,-11.9,11.5,9
46049,31,31,31,382,0,0,31,29,2151,-2,14.5,14.5,14.5,0,0,14.5,9
46051,94,99,25,243,46,-5,71,67,7553,1,12.5,13.2,3.3,6.1,-0.7,9.4,9
46053,47,54,20,74,7,-7,27,19,4018,-1,11.7,13.5,5,1.7,-1.7,6.7,9
46055,25,26,18,44,0,-1,18,17,1851,0,13.6,14.1,9.8,0,-0.5,9.8,9
46057,140,53,-50,99,20,87,-30,57,6451,0,21.8,8.3,-7.8,3.1,13.5,-4.7,9
46059,39,55,7,61,3,-16,10,-5,3107,1,12.5,17.7,2.3,1,-5.1,3.2,9
46061,39,30,-22,216,5,9,-17,-8,3471,0,11.2,8.6,-6.3,1.4,2.6,-4.9,8
46063,17,6,-27,3,1,11,-26,-15,1324,0,12.8,4.5,-20.3,0.8,8.3,-19.5,9
46065,219,189,-85,774,-3,30,-88,-57,17624,1,12.4,10.7,-4.8,-0.2,1.7,-5,7
46067,96,102,41,826,9,-6,50,43,7394,-1,13,13.8,5.6,1.2,-0.8,6.8,8
46069,13,25,-1,40,0,-12,-1,-13,1186,0,10.9,21,-0.8,0,-10.1,-0.8,9
46071,62,39,-79,32,2,23,-77,-56,2776,-2,22.1,13.9,-28.2,0.7,8.2,-27.5,9
46073,18,18,-3,29,1,0,-2,-2,1660,0,10.8,10.8,-1.8,0.6,0,-1.2,9
46075,8,12,-15,0,0,-4,-15,-20,855,-1,9.2,13.9,-17.3,0,-4.6,-17.3,9
46077,66,72,-1,213,4,-6,3,-3,5276,0,12.5,13.6,-0.2,0.8,-1.1,0.6,9
46079,109,108,83,588,10,1,93,91,11031,-3,9.9,9.8,7.6,0.9,0.1,8.5,6
46081,203,272,857,1034,22,-69,879,813,28053,3,7.3,9.8,31,0.8,-2.5,31.8,6
46083,834,328,1637,260,63,506,1700,2214,73238,8,11.6,4.5,22.7,0.9,7,23.6,2
46085,68,45,-27,88,6,23,-21,0,3705,-2,18.4,12.1,-7.3,1.6,6.2,-5.7,9
46087,80,74,36,212,0,6,36,41,5809,-1,13.8,12.8,6.2,0,1,6.2,2
46089,20,37,-44,205,0,-17,-44,-62,2334,-1,8.5,15.6,-18.6,0,-7.2,-18.6,9
46091,65,56,6,317,13,9,19,27,4390,-1,14.9,12.8,1.4,3,2.1,4.3,9
46093,272,244,212,1027,9,28,221,252,30954,3,8.8,7.9,6.9,0.3,0.9,7.2,3
46095,30,35,-18,43,0,-5,-18,-22,1851,1,16.1,18.8,-9.7,0,-2.7,-9.7,9
46097,27,38,6,65,0,-11,6,-5,2280,0,11.8,16.6,2.6,0,-4.8,2.6,8
46099,2804,1512,1123,5211,649,1292,1772,3085,206930,21,13.7,7.4,5.5,3.2,6.3,8.6,2
46101,93,68,23,79,20,25,43,68,6450,0,14.5,10.6,3.6,3.1,3.9,6.7,8
46102,242,197,-121,404,0,45,-121,-74,13434,2,18,14.6,-9,0,3.3,-9,9
46103,1450,1108,1213,3924,35,342,1248,1597,115903,7,12.6,9.6,10.5,0.3,3,10.8,3
46105,34,38,31,61,0,-4,31,25,2834,-2,12.1,13.5,11,0,-1.4,11,9
46107,23,33,-24,38,0,-10,-24,-33,2413,1,9.5,13.6,-9.9,0,-4.1,-9.9,9
46109,142,112,35,246,2,30,37,67,10206,0,14,11,3.4,0.2,2.9,3.6,9
46111,35,31,-13,40,4,4,-9,-4,2399,1,14.6,12.9,-5.4,1.7,1.7,-3.7,9
46115,75,83,-57,450,4,-8,-53,-62,6166,-1,12.1,13.4,-9.2,0.6,-1.3,-8.6,9
46117,30,32,28,0,0,-2,28,26,3043,0,9.9,10.6,9.2,0,-0.7,9.2,9
46119,12,14,6,0,9,-2,15,12,1494,-1,8.1,9.4,4,6,-1.3,10.1,9
46121,195,119,-140,92,29,76,-111,-34,9199,1,21.2,12.9,-15.2,3.1,8.2,-12,9
46123,66,60,35,245,1,6,36,42,5621,0,11.8,10.7,6.3,0.2,1.1,6.4,9
46125,92,107,117,227,37,-15,154,139,9027,0,10.3,11.9,13.1,4.1,-1.7,17.2,2
46127,192,129,23,95,36,63,59,120,17183,-2,11.2,7.5,1.3,2.1,3.7,3.4,3
46129,76,69,-22,66,-2,7,-24,-17,5269,0,14.4,13.1,-4.2,-0.4,1.3,-4.5,9
46135,243,245,81,1872,25,-2,106,105,23517,1,10.4,10.4,3.5,1.1,-0.1,4.5,7
46137,41,35,-79,42,1,6,-78,-72,2322,0,17.4,14.8,-33.5,0.4,2.5,-33.1,9
47000,82244,81216,63417,148006,13054,1028,76471,77513,7126489,14,11.6,11.5,8.9,1.8,0.1,10.8,
47001,830,1154,1561,1102,64,-324,1625,1305,80234,4,10.4,14.5,19.6,0.8,-4.1,20.4,2
47003,713,612,863,1102,125,101,988,1091,53055,2,13.6,11.7,16.4,2.4,1.9,18.8,4
47005,157,317,267,134,-1,-160,266,109,16103,3,9.8,19.8,16.6,-0.1,-10,16.6,9
47007,132,179,277,1939,5,-47,282,236,15060,1,8.8,12,18.5,0.3,-3.1,18.9,8
47009,1304,1708,2004,1929,47,-404,2051,1646,141456,-1,9.3,12.1,14.2,0.3,-2.9,14.6,2
47011,1183,1423,1062,2048,218,-240,1280,1040,111579,0,10.7,12.8,9.6,2,-2.2,11.5,3
47013,430,711,928,461,10,-281,938,659,40223,2,10.8,17.8,23.3,0.3,-7,23.5,2
47015,183,204,278,108,-1,-21,277,256,15063,0,12.3,13.7,18.6,-0.1,-1.4,18.5,1
47017,274,463,629,1343,3,-189,632,442,28860,-1,9.6,16.2,22,0.1,-6.6,22.1,6
47019,439,858,909,1367,45,-419,954,537,57022,2,7.7,15.1,16,0.8,-7.4,16.8,3
47021,494,535,514,330,15,-41,529,490,42254,2,11.8,12.7,12.2,0.4,-1,12.6,1
47023,180,251,103,1158,15,-71,118,48,17606,1,10.2,14.3,5.9,0.9,-4,6.7,3
47025,338,542,457,1265,42,-204,499,297,32654,2,10.4,16.7,14.1,1.3,-6.3,15.4,6
47027,76,133,99,58,14,-57,113,58,7714,2,9.9,17.3,12.9,1.8,-7.4,14.7,8
47029,373,673,844,228,12,-300,856,555,37404,-1,10,18.1,22.7,0.3,-8.1,23.1,6
47031,702,802,881,743,73,-100,954,854,60633,0,11.7,13.3,14.6,1.2,-1.7,15.8,4
47033,158,208,166,208,1,-50,167,120,13982,3,11.3,14.9,11.9,0.1,-3.6,12,3
47035,532,1120,1863,522,4,-588,1867,1278,64760,-1,8.3,17.5,29.1,0.1,-9.2,29.1,4
47037,10032,5642,-3581,23732,4293,4390,712,4983,712334,-119,14.1,7.9,-5,6,6.2,1,1
