fips_code,CI90LB017P_2023,CI90LB017_2023,CI90LB04P_2023,CI90LB04_2023,CI90LB517P_2023,CI90LB517_2023,CI90LBALLP_2023,CI90LBALL_2023,CI90LBINC_2023,CI90UB017P_2023,CI90UB017_2023,CI90UB04P_2023,CI90UB04_2023,CI90UB517P_2023,CI90UB517_2023,CI90UBALLP_2023,CI90UBALL_2023,CI90UBINC_2023,MEDHHINC_2023,PCTPOV017_2023,PCTPOV04_2023,PCTPOV517_2023,PCTPOVALL_2023,POV017_2023,POV04_2023,POV517_2023,POVALL_2023,Rural_Urban_Continuum_Code_2023
48413,15.1,86,,,15.3,65,12.3,289,52608,29.3,168,,,30.5,129,19.7,465,67518,60063,22.2,,22.9,16,127,,97,377,8
48415,15,626,,,13.5,424,12.3,1876,63818,27.6,1150,,,26.5,830,19.1,2918,75944,69881,21.3,,20,15.7,888,,627,2397,7
48417,13,94,,,12.3,66,9.7,310,60174,24.8,178,,,24.5,132,15.9,508,77188,68681,18.9,,18.4,12.8,136,,99,409,8
48419,16.7,1047,,,16.8,777,14.3,3422,48442,31.3,1971,,,32.2,1481,21.7,5220,60276,54359,24,,24.5,18,1509,,1129,4321,7
48421,12,86,,,11.3,60,9.7,258,57443,23,164,,,22.9,122,15.9,420,74961,66202,17.5,,17.1,12.8,125,,91,339,9
48423,13,7528,,,12.7,5486,11.3,27018,65787,21.2,12302,,,21.7,9408,15.1,36292,76909,71348,17.1,,17.2,13.2,9915,,7447,31655,3
48425,8.7,180,,,8.8,136,6.7,655,69091,16.7,348,,,17.4,272,10.9,1061,88735,78913,12.7,,13.1,8.8,264,,204,858,8
48427,28.1,5957,,,27.3,4278,24.1,15781,35613,45.9,9707,,,45.1,7080,33.5,21955,42035,38824,37,,36.2,28.8,7832,,5679,18868,4
48429,18.6,354,,,17.3,247,14.2,1193,53385,33.6,640,,,32.5,465,22.6,1897,64813,59099,26.1,,24.9,18.4,497,,356,1545,7
48431,10,41,,,10.2,28,8.7,118,70280,19.2,79,,,20.6,58,14.3,194,91438,80859,14.6,,15.4,11.5,60,,43,156,8
48433,15.4,40,,,14.6,29,12.1,140,49294,29.4,76,,,29.2,59,19.7,228,63532,56413,22.4,,21.9,15.9,58,,44,184,9
48435,12.9,98,,,12.2,71,10.1,327,55730,24.7,188,,,24.6,143,16.7,537,72056,63893,18.8,,18.4,13.4,143,,107,432,9
48437,19.3,314,,,18,224,14.8,932,46342,36.7,600,,,35.6,442,24,1514,58358,52350,28,,26.8,19.4,457,,333,1223,8
48439,12.5,67835,,,12,48423,10.2,218685,78028,15.9,85987,,,15.4,62529,11.8,254097,82138,80083,14.2,,13.7,11,76911,,55476,236391,1
48441,10.6,3770,,,10.4,2670,11,15445,57445,20,7066,,,20.2,5194,15.6,22061,66811,62128,15.3,,15.3,13.3,5418,,3932,18753,3
48443,14.6,19,,,12.7,13,14.1,97,41650,28.4,37,,,26.1,27,23.1,159,54244,47947,21.5,,19.4,18.6,28,,20,128,9
48445,20.1,657,,,18.9,451,14.5,1596,40873,38.7,1269,,,37.9,905,24.1,2638,47849,44361,29.4,,28.4,19.3,963,,678,2117,6
48447,14.4,52,,,13.5,35,9.9,150,44960,27.4,100,,,26.9,71,16.3,248,58132,51546,20.9,,20.2,13.1,76,,53,199,9
48449,14.5,1262,,,14.2,921,12.7,3961,51341,25.9,2246,,,25.8,1677,18.7,5805,63777,57559,20.2,,20,15.7,1754,,1299,4883,7
48451,12.8,3554,,,11.9,2413,12.4,14333,54599,21.4,5940,,,21.5,4369,16.8,19321,66159,60379,17.1,,16.7,14.6,4747,,3391,16827,3
48453,9.7,25095,,,8.6,16055,9.3,122262,93501,14.3,37065,,,13.4,25177,11.1,145454,101587,97544,12,,11,10.2,31080,,20616,133858,1
48455,19.9,555,,,19.2,400,15,2117,43096,37.3,1041,,,37.4,780,22.8,3211,55458,49277,28.6,,28.3,18.9,798,,590,2664,8
48457,16.2,623,,,15.6,453,14.6,2616,47699,31.4,1207,,,31.4,909,22.4,4036,61177,54438,23.8,,23.5,18.5,915,,681,3326,8
48459,12.6,1273,,,12.3,937,10.8,4614,54986,24.6,2485,,,24.9,1891,17,7260,68080,61533,18.6,,18.6,13.9,1879,,1414,5937,2
48461,14.8,119,,,13.4,86,11.8,359,50997,28.2,227,,,26.8,172,18.8,571,67097,59047,21.5,,20.1,15.3,173,,129,465,8
48463,22.8,1487,,,22.8,1060,16.3,3935,43626,42,2743,,,43.8,2036,25.7,6177,54386,49006,32.4,,33.3,21,2115,,1548,5056,6
48465,22.9,3020,,,24.2,2288,16.3,7442,50781,37.3,4910,,,40,3780,24.1,11026,62457,56619,30.1,,32.1,20.2,3965,,3034,9234,5
48467,11.7,1688,,,10.4,1128,9.2,5861,62167,21.9,3174,,,21,2290,14.8,9345,70545,66356,16.8,,15.7,12,2431,,1709,7603,8
48469,13.9,3146,,,14,2315,11.3,10210,63631,26.1,5898,,,26.8,4427,16.9,15284,75253,69442,20,,20.4,14.1,4522,,3371,12747,3
48471,16.2,1902,,,13.5,1148,18.6,11405,50824,29,3412,,,26.5,2256,26.2,16085,62902,56863,22.6,,20,22.4,2657,,1702,13745,4
48473,14,2093,,,12.2,1334,11.1,6343,68283,23,3417,,,21.8,2400,16.7,9581,86135,77209,18.5,,17,13.9,2755,,1867,7962,1
48475,13.2,408,,,12.8,289,10.9,1184,57405,24.2,748,,,24.4,551,17.3,1874,73815,65610,18.7,,18.6,14.1,578,,420,1529,6
48477,15.1,1158,,,15.3,876,11.8,4091,60733,25.5,1952,,,25.7,1476,17.2,5949,75121,67927,20.3,,20.5,14.5,1555,,1176,5020,6
48479,26.7,21990,,,25.1,15312,19.9,52912,54621,36.5,29976,,,35.3,21564,25.1,66578,61177,57899,31.6,,30.2,22.5,25983,,18438,59745,2
48481,14.5,1506,,,14.4,1100,12,4957,55174,28.1,2934,,,29,2206,18.6,7639,65818,60496,21.3,,21.7,15.3,2220,,1653,6298,4
48483,14.3,170,,,12.7,117,10.9,516,47886,27.5,326,,,25.5,235,17.7,836,61478,54682,20.9,,19.1,14.3,248,,176,676,9
48485,19.4,5678,,,17.5,3740,15.4,18333,58907,27.8,8168,,,26.9,5750,19.8,23577,64337,61622,23.6,,22.2,17.6,6923,,4745,20955,3
48487,18.2,470,,,16,287,13.4,1643,46584,31.8,824,,,31.8,571,20.4,2487,60248,53416,25,,23.9,16.9,647,,429,2065,6
48489,23.8,1100,,,22.3,776,21.5,3717,37171,46,2124,,,45.7,1592,34.1,5917,47387,42279,34.9,,34,27.8,1612,,1184,4817,6
48491,5.7,9335,,,5.2,6385,5.7,39684,106794,8.7,14115,,,8.2,9929,7.1,49328,115572,111183,7.2,,6.7,6.4,11725,,8157,44506,1
48493,10.2,1277,,,9.9,956,7.8,4175,77808,17.4,2189,,,17.1,1640,12,6449,92768,85288,13.8,,13.5,9.9,1733,,1298,5312,1
48495,12,252,,,11.3,173,10.2,749,59218,23.2,490,,,23.1,355,16.8,1233,76584,67901,17.6,,17.2,13.5,371,,264,991,6
48497,8.6,1630,,,8,1137,7.4,5690,84840,15.6,2968,,,15.2,2153,11.4,8744,94906,89873,12.1,,11.6,9.4,2299,,1645,7217,1
48499,15.9,1389,,,14,933,12.3,5716,52205,28.1,2461,,,26.6,1775,18.1,8404,65421,58813,22,,20.3,15.2,1925,,1354,7060,6
48501,11.7,285,,,11.4,203,9.9,733,56273,22.3,543,,,22.6,403,16.1,1187,72995,64634,17,,17,13,414,,303,960,9
48503,14.4,619,,,13.9,447,11.3,2023,58357,25.8,1105,,,25.5,821,17.7,3157,70017,64187,20.1,,19.7,14.5,862,,634,2590,7
48505,31.7,1356,,,29.7,988,24.5,3337,36594,56.1,2398,,,53.5,1782,36.3,4931,46782,41688,43.9,,41.6,30.4,1877,,1385,4134,6
48507,30.4,827,,,30.4,611,22.5,2087,32069,54.6,1487,,,57,1143,35.3,3267,41687,36878,42.5,,43.7,28.9,1157,,877,2677,7
49000,8.5,78817,8.5,19241,8,54809,8.6,290726,91700,9.9,91377,10.7,24103,9.6,66147,9.4,314626,94360,93030,9.2,9.6,8.8,9,85097,21672,60478,302676,
49001,9.5,196,,,8.7,135,7.5,510,59079,18.5,382,,,17.9,277,12.3,838,75121,67100,14,,13.3,9.9,289,,206,674,9
49003,6.6,1222,,,6.1,858,7.1,4374,77790,11.4,2112,,,10.9,1524,9.9,6170,89196,83493,9,,8.5,8.5,1667,,1191,5272,4
49005,6.5,2607,,,5.3,1588,9.3,12759,78465,10.1,4099,,,9.3,2832,12.1,16575,87589,83027,8.3,,7.3,10.7,3353,,2210,14667,3
49007,12.1,614,,,11.7,451,11.2,2283,52577,21.7,1106,,,21.1,819,16.8,3423,67099,59838,16.9,,16.4,14,860,,635,2853,7
49009,5.4,11,,,5.4,9,5.8,57,56736,10.8,23,,,10.8,17,9.4,93,73726,65231,8.1,,8.1,7.6,17,,13,75,9
49011,4.4,4713,,,4,3336,4.9,18294,107504,7.2,7801,,,6.8,5648,7.1,26088,114658,111081,5.8,,5.4,6,6257,,4492,22191,2
49013,9.7,622,,,8.1,396,10.1,2053,69876,17.3,1108,,,15.9,778,14.7,2973,81534,75705,13.5,,12,12.4,865,,587,2513,7
49015,9.8,270,,,9,191,8.3,844,61798,17.4,476,,,16.4,349,13.3,1340,75848,68823,13.6,,12.7,10.8,373,,270,1092,9
49017,10.2,117,,,9.4,81,7.7,400,56736,19.6,225,,,19,165,12.3,642,72952,64844,14.9,,14.2,10,171,,123,521,9
49019,10.2,198,,,9.5,138,8.1,777,58745,20,390,,,19.5,282,13.1,1259,75975,67360,15.1,,14.5,10.6,294,,210,1018,7
49021,9.6,1621,,,7.7,983,9.2,5770,62550,18,3017,,,16.3,2059,14,8796,73790,68170,13.8,,12,11.6,2319,,1521,7283,4
49023,6.9,297,,,6.4,204,6.3,812,75784,13.3,569,,,13,414,10.1,1302,94980,85382,10.1,,9.7,8.2,433,,309,1057,2
49025,8.7,168,,,8.1,119,6.7,553,60456,17.1,328,,,16.7,243,11.1,907,78038,69247,12.9,,12.4,8.9,248,,181,730,8
49027,8.9,358,,,8.1,251,6.9,907,61768,17.7,716,,,16.9,527,11.7,1557,71166,66467,13.3,,12.5,9.3,537,,389,1232,9
49029,3,124,,,2.6,89,3.3,426,110657,5.8,244,,,5.4,185,5.3,696,134687,122672,4.4,,4,4.3,184,,137,561,2
49031,16.2,53,,,16,38,10.7,165,50869,32.2,105,,,33.6,80,17.5,271,65343,58106,24.2,,24.8,14.1,79,,59,218,9
49033,7.7,55,,,6.7,38,5.6,149,69650,15.1,109,,,13.9,80,9.6,257,87014,78332,11.4,,10.3,7.6,82,,59,203,8
49035,9.3,26689,,,8.7,18919,8.8,102478,91107,11.9,34217,,,11.5,24861,10.2,118786,96919,94013,10.6,,10.1,9.5,30453,,21890,110632,1
49037,15.6,619,,,14.2,440,14.6,2056,51925,30,1187,,,28.2,868,23,3246,63957,57941,22.8,,21.2,18.8,903,,654,2651,9
49039,9.8,678,,,9.2,459,10.2,2811,61579,18,1246,,,18.4,923,15.6,4263,73011,67295,13.9,,13.8,12.9,962,,691,3537,6
49041,9.9,579,,,9.4,422,8.3,1824,72437,18.3,1069,,,17.6,792,13.1,2866,77611,75024,14.1,,13.5,10.7,824,,607,2345,7
49043,3.3,315,,,3,224,3.9,1660,128246,6.5,613,,,6.2,456,6.3,2656,151450,139848,4.9,,4.6,5.1,464,,340,2158,4
49045,5.6,1382,,,5.4,1015,5.5,4481,88921,9.8,2416,,,9.4,1779,8.1,6665,99479,94200,7.7,,7.4,6.8,1899,,1397,5573,1
49047,8.8,993,,,8.5,737,8.7,3277,66185,16.6,1889,,,16.5,1419,13.5,5053,75793,70989,12.7,,12.5,11.1,1441,,1078,4165,7
49049,6.3,14035,,,6.1,9866,8.2,57562,97871,8.7,19317,,,8.5,13838,9.8,69058,103363,100617,7.5,,7.3,9,16676,,11852,63310,2
49051,3.9,403,,,3.2,265,3.9,1454,108631,7.5,765,,,6.4,537,6.1,2242,134163,121397,5.7,,4.8,5,584,,401,1848,4
49053,10.1,4860,,,9.4,3416,9.2,18442,72949,15.3,7350,,,14.6,5292,12,23968,83239,78094,12.7,,12,10.6,6105,,4354,21205,3
49055,11.2,67,,,11.2,49,8.7,228,53125,22,131,,,23.2,101,14.1,370,68591,60858,16.6,,17.2,11.4,99,,75,299,9
49057,7.3,5137,,,6.5,3389,7.2,19431,82705,11.7,8179,,,10.9,5705,9.8,26157,90651,86678,9.5,,8.7,8.5,6658,,4547,22794,2
5000,19.1,132654,19.9,35092,17.9,91995,15,446622,57628,21.3,147636,23.7,41616,20.5,105441,15.8,472778,59868,58748,20.2,21.8,19.2,15.4,140145,38354,98718,459700,
50000,9,10202,8.8,2301,7.9,6762,9.4,58383,78364,11.4,12828,12.6,3307,10.7,9170,10.4,64799,82888,80626,10.2,10.7,9.3,9.9,11515,2804,7966,61591,
50001,5.3,311,,,4,177,6.6,2281,76102,11.9,703,,,10.8,475,10.8,3739,88366,82234,8.6,,7.4,8.7,507,,326,3010,6
50003,9,592,,,7.3,372,9.3,3324,59512,19.6,1300,,,18.1,920,14.5,5220,74736,67124,14.3,,12.7,11.9,946,,646,4272,6
50005,11,595,,,9.7,399,11.4,3421,57989,21,1141,,,19.7,813,16.6,4963,70469,64229,16,,14.7,14,868,,606,4192,9
50007,3.7,1044,,,3.7,787,6.5,10421,90229,8.7,2420,,,8.9,1889,9.1,14497,102055,96142,6.2,,6.3,7.8,1732,,1338,12459,3
50009,11.4,120,,,9.2,73,11.2,674,52493,26.8,282,,,25.2,197,17.6,1054,64225,58359,19.1,,17.2,14.4,201,,135,864,9
5001,15.7,583,,,15.2,413,13.3,2130,44511,30.5,1131,,,30.6,831,20.3,3264,55885,50198,23.1,,22.9,16.8,857,,622,2697,6
50011,7.4,783,,,6,471,7.9,3955,81776,14,1495,,,12.8,1013,11.9,5955,89754,85765,10.7,,9.4,9.9,1139,,742,4955,3
50013,7.3,91,,,6.1,57,6.5,484,73241,16.9,211,,,16.1,149,10.9,816,92551,82896,12.1,,11.1,8.7,151,,103,650,3
50015,7.2,366,,,5.5,213,7.5,1922,66318,15,758,,,13.3,517,11.7,3000,79304,72811,11.1,,9.4,9.6,562,,365,2461,8
50017,7.1,365,,,5.8,227,7.5,2215,66703,15.7,807,,,14.6,571,11.9,3487,80839,73771,11.4,,10.2,9.7,586,,399,2851,9
50019,12.3,636,,,11.6,451,11.5,3065,54654,22.9,1184,,,22.4,873,16.7,4463,65158,59906,17.6,,17,14.1,910,,662,3764,9
50021,8,800,,,6.7,520,9.6,5615,56536,16.8,1696,,,15.7,1208,14,8185,68732,62634,12.4,,11.2,11.8,1248,,864,6900,7
50023,4.8,498,,,3.7,300,6.8,3949,74195,11.4,1196,,,10.3,834,10.4,6095,85637,79916,8.1,,7,8.6,847,,567,5022,4
50025,6.1,458,,,4.8,277,7.9,3527,58340,16.1,1210,,,14.6,841,12.3,5485,70532,64436,11.1,,9.7,10.1,834,,559,4506,7
50027,6.5,639,,,5.1,389,7.9,4550,72200,13.5,1327,,,12.1,919,11.9,6822,83664,77932,10,,8.6,9.9,983,,654,5686,7
5003,17,693,,,15.7,482,14.4,2614,46035,33.4,1367,,,32.7,1000,22.4,4062,53085,49560,25.2,,24.2,18.4,1030,,741,3338,7
5005,15.6,1152,,,12.9,724,13.7,5793,43539,25.6,1892,,,23.7,1328,18.3,7699,54069,48804,20.6,,18.3,16,1522,,1026,6746,7
5007,6.8,5209,,,5.7,3243,6.6,20323,87279,11.2,8649,,,10.7,6103,9,27447,97985,92632,9,,8.2,7.8,6929,,4673,23885,2
5009,12.8,1098,,,11.6,757,12.2,4613,50194,24.6,2110,,,23.2,1507,17.6,6707,62114,56154,18.7,,17.4,14.9,1604,,1132,5660,7
5011,20.8,506,,,20.5,376,18.8,1876,38850,36.6,890,,,36.5,670,27.6,2752,50200,44525,28.7,,28.5,23.2,698,,523,2314,7
5013,12,100,,,11.6,74,10.8,483,50433,23.6,198,,,24,152,17.8,795,64945,57689,17.8,,17.8,14.3,149,,113,639,9
5015,13.2,801,,,12.8,578,11.9,3418,48564,25.6,1559,,,25.6,1156,17.7,5046,59408,53986,19.4,,19.2,14.8,1180,,867,4232,6
5017,25.3,506,,,23.9,369,23.4,2063,37341,49.1,982,,,47.3,731,36,3179,43421,40381,37.2,,35.6,29.7,744,,550,2621,9
5019,13.2,558,,,13.9,430,14.7,2734,47858,27.6,1170,,,29.5,910,23.1,4290,59264,53561,20.4,,21.7,18.9,864,,670,3512,7
5021,15.4,459,,,14.5,321,13.7,1916,41942,29.2,875,,,28.9,637,21.3,2992,53384,47663,22.3,,21.7,17.5,667,,479,2454,9
5023,14.1,660,,,13.3,473,10.6,2666,50809,27.1,1268,,,26.5,947,16.4,4108,62575,56692,20.6,,19.9,13.5,964,,710,3387,6
5025,14.1,220,,,13.2,158,12.5,911,47620,27.5,430,,,26.6,318,18.9,1383,61296,54458,20.8,,19.9,15.7,325,,238,1147,8
5027,20.6,961,,,18.1,612,19.5,3934,39099,35,1627,,,34.7,1170,27.1,5474,49251,44175,27.8,,26.4,23.3,1294,,891,4704,7
5029,16.8,780,,,14.3,501,14.1,2936,48720,29.2,1360,,,27.3,957,20.1,4196,59006,53863,23,,20.8,17.1,1070,,729,3566,6
5031,18.3,5161,,,15.5,3205,13.5,14970,55504,27.9,7877,,,25.9,5355,18.7,20652,64904,60204,23.1,,20.7,16.1,6519,,4280,17811,3
5033,13,1899,,,12.8,1401,10.7,6564,58174,23.6,3433,,,23.6,2575,15.9,9730,69636,63905,18.3,,18.2,13.3,2666,,1988,8147,3
5035,20.4,2558,,,19.3,1810,16.3,7575,47632,38.2,4790,,,37.7,3526,24.9,11581,56674,52153,29.3,,28.5,20.6,3674,,2668,9578,1
5037,17.1,654,,,16.5,468,15.3,2470,41812,33.7,1286,,,34.1,964,22.9,3712,53526,47669,25.4,,25.3,19.1,970,,716,3091,6
5039,18,211,,,16.9,151,15.1,895,41495,35.8,421,,,35.1,313,24.1,1429,51907,46701,26.9,,26,19.6,316,,232,1162,8
5041,25.3,643,,,25.5,495,20.1,2092,38674,45.9,1165,,,45.9,893,29.9,3104,48264,43469,35.6,,35.7,25,904,,694,2598,9
5043,20.7,742,,,21.7,557,16.8,2746,42195,34.9,1248,,,36.9,945,24.4,3984,55297,48746,27.8,,29.3,20.6,995,,751,3365,7
5045,12,3445,,,10,2152,11,13690,63754,18.8,5421,,,17.4,3716,14.8,18394,73332,68543,15.4,,13.7,12.9,4433,,2934,16042,2
5047,17.8,687,,,16.2,467,16.1,2762,47197,29.6,1137,,,28,809,21.9,3758,60957,54077,23.7,,22.1,19,912,,638,3260,8
5049,16.8,433,,,14.1,281,13.9,1698,40442,33,851,,,29.9,595,21.1,2574,52250,46346,24.9,,22,17.5,642,,438,2136,9
5051,24.5,4684,,,22.5,3188,16.8,16497,48849,34.3,6578,,,32.7,4644,21,20711,58849,53849,29.4,,27.6,18.9,5631,,3916,18604,3
5053,9.1,362,,,8.2,250,8.8,1597,58692,18.1,726,,,17.4,530,13.4,2439,69920,64306,13.6,,12.8,11.1,544,,390,2018,2
5055,13.7,1484,,,11.9,960,13.5,6146,49969,24.5,2646,,,23.1,1858,18.9,8634,60919,55444,19.1,,17.5,16.2,2065,,1409,7390,4
5057,17,821,,,14.3,511,12.3,2357,45043,34.6,1677,,,32.3,1157,20.9,3985,56109,50576,25.8,,23.3,16.6,1249,,834,3171,6
5059,15.3,946,,,12.6,582,13.8,4214,50366,28.1,1746,,,26.2,1218,20,6096,57168,53767,21.7,,19.4,16.9,1346,,900,5155,6
5061,15.2,481,,,14.3,336,14.4,1768,41618,29.8,947,,,29.5,696,21.2,2612,52998,47308,22.5,,21.9,17.8,714,,516,2190,8
5063,12.6,1134,,,11.9,803,10.5,3904,53775,23.6,2132,,,23.1,1553,16.5,6108,65615,59695,18.1,,17.5,13.5,1633,,1178,5006,7
5065,16.3,407,,,15.7,297,16.5,2140,41842,31.5,789,,,31.5,593,24.1,3134,52798,47320,23.9,,23.6,20.3,598,,445,2637,9
5067,24.3,794,,,24.3,587,20,2853,40329,39.7,1296,,,39.5,955,29.2,4173,51195,45762,32,,31.9,24.6,1045,,771,3513,6
5069,23.3,3126,,,23.5,2322,20.1,11619,44658,40.7,5456,,,40.7,4022,28.5,16543,54504,49581,32,,32.1,24.3,4291,,3172,14081,4
5071,13.4,833,,,11.6,540,14.1,3608,43980,25.8,1593,,,24.2,1124,20.1,5146,56794,50387,19.6,,17.9,17.1,1213,,832,4377,7
5073,20.9,233,,,21,172,18.1,1091,38244,40.3,449,,,41.6,342,27.5,1653,49404,43824,30.6,,31.3,22.8,341,,257,1372,8
5075,16.6,590,,,14.6,381,14.4,2272,43518,32.4,1146,,,30.8,809,22.2,3492,54512,49015,24.5,,22.7,18.3,868,,595,2882,6
5077,31.8,449,,,31.3,319,29.6,1920,31946,60.4,853,,,61.5,627,47.8,3094,41524,36735,46.1,,46.4,38.7,651,,473,2507,8
5079,17.1,337,,,16.9,245,20,1774,46996,32.5,639,,,33.1,479,32.4,2880,59766,53381,24.8,,25,26.2,488,,362,2327,9
5081,17.6,444,,,16.9,317,14,1627,43912,33,836,,,32.7,613,21.4,2493,53762,48837,25.3,,24.8,17.7,640,,465,2060,3
5083,15.8,720,,,16.8,555,13.4,2828,45241,29.2,1326,,,30.8,1019,19.8,4180,57339,51290,22.5,,23.8,16.6,1023,,787,3504,8
5085,8,1478,,,7.9,1086,7.7,5763,68370,15.6,2854,,,15.5,2144,11.5,8683,81004,74687,11.8,,11.7,9.6,2166,,1615,7223,2
5087,13.7,569,,,13.1,402,11.3,1994,46423,27.3,1135,,,27.5,844,18.3,3208,58101,52262,20.5,,20.3,14.8,852,,623,2601,2
5089,18.8,605,,,16.5,413,14.2,2457,44812,33.2,1069,,,30.7,767,20.6,3561,55138,49975,26,,23.6,17.4,837,,590,3009,9
5091,20.6,2002,,,17.9,1302,18.3,7511,44488,34,3316,,,31.9,2324,24.7,10101,56354,50421,27.3,,24.9,21.5,2659,,1813,8806,3
5093,24,2361,,,19.8,1422,21.4,8076,44632,38.2,3757,,,36.6,2632,28.4,10680,54336,49484,31.1,,28.2,24.9,3059,,2027,9378,4
5095,26.8,404,,,25.9,277,20.8,1333,35914,49.4,746,,,49.9,535,31.8,2039,45348,40631,38.1,,37.9,26.3,575,,406,1686,9
5097,19.4,310,,,18.2,215,14.8,1257,42982,37.4,596,,,37,439,22.8,1943,55000,48991,28.4,,27.6,18.8,453,,327,1600,8
5099,21.6,380,,,20.3,276,18.5,1474,39647,40.4,708,,,38.5,526,27.9,2214,51477,45562,31,,29.4,23.2,544,,401,1844,9
51000,12.1,223684,11.7,55712,11.5,158452,10,847246,88915,13.3,246746,13.7,65110,13.1,179822,10.4,886858,90813,89864,12.7,12.7,12.3,10.2,235215,60411,169137,867052,
51001,16.8,1114,,,16.9,836,13.8,4557,50927,31.4,2080,,,31.9,1582,20.8,6823,61151,56039,24.1,,24.4,17.3,1597,,1209,5690,9
51003,6.3,1364,,,5.5,911,6.5,6951,95145,11.1,2428,,,10.7,1747,9.5,10269,110355,102750,8.7,,8.1,8,1896,,1329,8610,3
51005,13.2,330,,,11.3,220,11,1574,52896,25.6,638,,,23.7,462,16.8,2398,63534,58215,19.4,,17.5,13.9,484,,341,1986,6
51007,9.4,261,,,8.9,180,7.6,1019,63300,18.8,519,,,18.9,380,12.4,1653,78924,71112,14.1,,13.9,10,390,,280,1336,1
51009,11.2,686,,,11,499,10,3052,54247,21.2,1298,,,21,951,15,4614,68751,61499,16.2,,16,12.5,992,,725,3833,2
5101,18.2,235,,,17.5,170,14.5,1010,40940,36,463,,,35.9,350,23.1,1616,51674,46307,27.1,,26.7,18.8,349,,260,1313,9
51011,10.9,398,,,10.5,277,8.7,1470,56950,20.7,754,,,21.1,555,14.1,2364,72452,64701,15.8,,15.8,11.4,576,,416,1917,2
51013,5.6,2300,,,5.1,1547,6,13990,132853,10.4,4332,,,10.3,3105,8.2,19080,143979,138416,8,,7.7,7.1,3316,,2326,16535,1
51015,7.2,985,,,6.8,732,6.5,4898,67471,13.4,1841,,,13,1400,9.9,7388,78191,72831,10.3,,9.9,8.2,1413,,1066,6143,3
51017,10.1,66,,,10.6,47,7.9,314,52482,20.1,132,,,21.8,97,13.1,522,67986,60234,15.1,,16.2,10.5,99,,72,418,9
51019,8.8,1368,,,7.9,943,8.2,6623,66252,15.4,2378,,,14.5,1733,11.6,9435,79232,72742,12.1,,11.2,9.9,1873,,1338,8029,2
51021,10.4,90,,,9.6,64,10.5,579,50468,20.6,178,,,20,132,17.3,949,65028,57748,15.5,,14.8,13.9,134,,98,764,8
51023,5.1,313,,,4.7,227,4.8,1617,77926,10.1,625,,,9.9,477,7.8,2645,90864,84395,7.6,,7.3,6.3,469,,352,2131,2
51025,18.2,445,,,18.4,331,16.1,2209,45645,35.2,857,,,36.4,653,25.5,3503,57237,51441,26.7,,27.4,20.8,651,,492,2856,8
51027,17.6,540,,,16.8,378,17.9,3178,38681,35.2,1078,,,35.6,802,27.7,4920,48211,43446,26.4,,26.2,22.8,809,,590,4049,9
51029,15.7,456,,,14.9,328,13.7,2036,52437,29.5,858,,,29.1,640,22.5,3328,62965,57701,22.6,,22,18.1,657,,484,2682,8
5103,17.5,833,,,16.7,590,14.9,3192,44315,33.1,1579,,,32.5,1148,22.7,4844,55065,49690,25.3,,24.6,18.8,1206,,869,4018,7
51031,13.4,1385,,,12.1,967,10,5446,63517,22.2,2303,,,21.1,1697,14.8,8026,75623,69570,17.8,,16.6,12.4,1844,,1332,6736,2
51033,7.7,565,,,7.5,409,7,2265,73079,16.3,1187,,,16.1,881,11.6,3721,88045,80562,12,,11.8,9.3,876,,645,2993,8
51035,16.1,816,,,16.4,620,13,3786,48085,28.3,1438,,,28.6,1084,19.2,5564,59303,53694,22.2,,22.5,16.1,1127,,852,4675,6
51036,11.6,109,,,11.2,79,8.7,575,65730,23.4,219,,,23.8,167,13.9,921,80406,73068,17.5,,17.5,11.3,164,,123,748,1
51037,24.4,602,,,24.7,445,16.9,1890,44790,40,988,,,41.3,745,24.7,2758,56966,50878,32.2,,33,20.8,795,,595,2324,8
51041,6.1,5417,,,5.7,3781,5.8,21836,94667,10.9,9607,,,10.7,7081,8,30248,104135,99401,8.5,,8.2,6.9,7512,,5431,26042,1
51043,5.3,153,,,4.8,107,5.6,846,88728,10.5,303,,,10,221,9,1360,113682,101205,7.9,,7.4,7.3,228,,164,1103,1
51045,12.8,101,,,13.1,76,9.5,463,53959,25.2,199,,,26.7,156,15.1,729,69103,61531,19,,19.9,12.3,150,,116,596,2
51047,8.2,1097,,,7.5,753,7.6,4036,83161,15.6,2099,,,15.3,1529,11.6,6176,97769,90465,11.9,,11.4,9.6,1598,,1141,5106,1
51049,14.8,286,,,14.2,204,10.8,1063,48743,29.2,562,,,29.2,420,17.6,1735,62683,55713,22,,21.7,14.2,424,,312,1399,8
5105,14,299,,,12.6,207,10.8,1093,50932,27.8,593,,,26.2,431,17.4,1749,65060,57996,20.9,,19.4,14.1,446,,319,1421,2
51051,15.4,396,,,14.3,284,14.7,1947,43780,31,796,,,29.9,594,24.1,3179,52534,48157,23.2,,22.1,19.4,596,,439,2563,9
51053,12.4,683,,,11.7,505,9.3,2589,77461,22,1213,,,21.5,929,14.3,3973,89207,83334,17.2,,16.6,11.8,948,,717,3281,1
51057,14,256,,,14.9,186,10,1040,54948,27.6,508,,,31.1,388,16,1678,70410,62679,20.8,,23,13,382,,287,1359,8
51059,5.8,14719,,,5.5,10430,5.4,61816,138698,8.8,22327,,,8.5,16308,6.8,76802,144008,141353,7.3,,7,6.1,18523,,13369,69309,1
